INN,org_id,city,non_mat_assets_2024,fixed_assets_2024,rev_2024,cost_price_2024,tax_2024,percent_2024,profit_2024,non_mat_assets_2023,fixed_assets_2023,rev_2023,cost_price_2023,tax_2023,percent_2023,profit_2023,non_mat_assets_2022,fixed_assets_2022,rev_2022,cost_price_2022,tax_2022,percent_2022,profit_2022,non_mat_assets_2021,fixed_assets_2021,rev_2021,cost_price_2021,tax_2021,percent_2021,profit_2021,non_mat_assets_2020,fixed_assets_2020,rev_2020,cost_price_2020,tax_2020,percent_2020,profit_2020,non_mat_assets_2019,fixed_assets_2019,rev_2019,cost_price_2019,tax_2019,percent_2019,profit_2019
7720566402,3114134,Москва,,3970.0,369100.0,327271.0,2487.0,,9948.0,,1350.0,132340.0,130396.0,76.0,,303.0,,834.0,142836.0,118441.0,-111.0,,102.0,,1529.0,131207.0,90599.0,-454.0,,1604.0,,2304.0,856849.0,767284.0,0.0,,375.0,,1847.0,590388.0,466377.0,-1901.0,,10038.0
5981000939,2550972,Пермь,,137241.0,647133.0,510168.0,-18754.0,5396.0,71968.0,,71050.0,1767285.0,1665474.0,-10320.0,3527.0,39570.0,,55856.0,852513.0,809893.0,-3903.0,5208.0,7749.0,,33500.0,600805.0,556855.0,-801.0,10919.0,-214.0,,34416.0,433862.0,372371.0,-420.0,11457.0,222.0,,29113.0,305876.0,259497.0,-1292.0,8116.0,1867.0
8911028125,7897044,Махачкала,,9.0,100532.0,97621.0,-257.0,0.0,1027.0,,24.0,245159.0,229468.0,-614.0,0.0,1732.0,,40.0,87858.0,77113.0,0.0,,6894.0,,,141165.0,126251.0,0.0,,11387.0,,,109230.0,95144.0,,,10495.0,,,92723.0,78031.0,,,9294.0
7709753800,2450168,Долгопрудный,,9257.0,360433.0,299674.0,-3870.0,29.0,14633.0,,13884.0,366468.0,305440.0,-3699.0,513.0,12339.0,,1856.0,455491.0,393638.0,-5152.0,110.0,19577.0,,1025.0,549427.0,482398.0,-6583.0,529.0,25069.0,,1111.0,377735.0,332004.0,-3257.0,1228.0,8484.0,,438.0,244610.0,213331.0,-2462.0,1466.0,9450.0
2983005278,553068,Нарьян-Мар,,9517.0,448643.0,451166.0,0.0,6748.0,-52063.0,,12550.0,328464.0,295439.0,-117.0,,-18762.0,,7693.0,196455.0,163387.0,0.0,,-16605.0,,9050.0,647249.0,608308.0,-911.0,,-6642.0,,4084.0,519337.0,446662.0,-8512.0,33.0,33743.0,,6329.0,501201.0,462938.0,-8172.0,142.0,32949.0
7730716632,8946589,Сочи,,302458.0,84787.0,79221.0,-291.0,10253.0,6492.0,,343595.0,114396.0,122550.0,,11961.0,-80125.0,0.0,383312.0,590597.0,540618.0,-1114.0,11961.0,640.0,175.0,625927.0,2152400.0,1732886.0,-77593.0,14846.0,290794.0,409.0,922220.0,397453.0,273856.0,-7993.0,36321.0,39606.0,1169.0,543419.0,1885100.0,1834836.0,-1714.0,26503.0,-33753.0
4253038203,10193819,Мыски,,2291.0,109826.0,109795.0,0.0,,279.0,,3426.0,44649.0,44348.0,0.0,,-996.0,,4803.0,27793.0,17478.0,-27.0,,-895.0,,6180.0,59495.0,52668.0,483.0,,-2510.0,,,,,,,,,,,,,,
6507013576,4833401,Поронайск,,20.0,220038.0,150025.0,2853.0,,66507.0,,40.0,134.0,41512.0,976.0,,-41872.0,,75.0,0.0,60048.0,8176.0,,-67390.0,,860.0,195223.0,113228.0,1779.0,,79855.0,,,,,,,,,,,,,,
4205281818,8361817,Кемерово,,,11697.0,11500.0,39.0,,221.0,,,10205.0,9986.0,44.0,,239.0,,,7900.0,7725.0,0.0,,143.0,,,7904.0,7664.0,-48.0,,168.0,,,8819.0,8604.0,-43.0,,148.0,,,7493.0,7391.0,,,102.0
7806498578,7832486,Санкт-Петербург,,22013.0,101819.0,101108.0,1028.0,,424.0,,38546.0,65664.0,43972.0,63.0,,251.0,,16058.0,54502.0,53739.0,144.0,,576.0,,4281.0,16179.0,21630.0,93.0,,372.0,,2513.0,55854.0,63007.0,143.0,,570.0,,3502.0,81304.0,79839.0,276.0,,1103.0
4707038729,9696114,Кингисепп,,440.0,28873.0,27847.0,253.0,,726.0,,2146.0,12738.0,12479.0,202.0,,79.0,,4033.0,39046.0,38982.0,389.0,119.0,120.0,,2206.0,58871.0,54325.0,1180.0,34.0,3109.0,,3359.0,108814.0,85808.0,912.0,127.0,21194.0,,1407.0,58646.0,55625.0,214.0,77.0,983.0
7203455430,10755631,Тюмень,,0.0,7697.0,7620.0,14.0,0.0,51.0,,,205860.0,210930.0,269.0,20.0,-8171.0,,13651.0,379116.0,372440.0,455.0,91.0,5274.0,,7563.0,220708.0,213680.0,431.0,,5980.0,,,,,,,,,,,,,,
7730700015,8293699,Москва,,,0.0,0.0,-15.0,21274.0,63.0,,,67670.0,68874.0,-5.0,21274.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811122894,1803666,Красноярск,,9051.0,1551030.0,1545426.0,-174.0,15429.0,-29593.0,,21195.0,1187711.0,1165025.0,-2401.0,4430.0,8731.0,,8126.0,616663.0,597839.0,-1695.0,9195.0,6194.0,,80.0,723267.0,704716.0,-1077.0,4870.0,5672.0,,141.0,517138.0,496327.0,-1923.0,8090.0,5165.0,,44.0,477941.0,456491.0,-3091.0,10498.0,6199.0
5261101490,9468504,Нижний Новгород,,1216.0,123585.0,115120.0,-246.0,,1591.0,,16.0,89933.0,80722.0,-740.0,,2787.0,,42.0,34897.0,28763.0,-175.0,,752.0,,67.0,52167.0,44597.0,-263.0,,2452.0,,93.0,30348.0,25315.0,0.0,,-1477.0,,118.0,39034.0,32924.0,-198.0,,771.0
6027156550,8545365,Псков,,573.0,210977.0,127702.0,8895.0,119.0,78875.0,,,,54.0,,,-67.0,,0.0,0.0,320.0,246.0,0.0,-109.0,,,125614.0,149001.0,1345.0,1793.0,-26739.0,,44.0,115318.0,114524.0,1775.0,235.0,-1859.0,,97.0,135056.0,133356.0,1787.0,120.0,19434.0
274971639,11815364,Уфа,0.0,,,,,,,,,,,,,,,,221064.0,220702.0,-8.0,,33.0,,,,,,,0.0,,,,,,,,,,,,,,
2350012006,829906,Староминский,,4504.0,127650.0,118110.0,7502.0,,643.0,,5254.0,105938.0,85996.0,4134.0,,13999.0,,8001.0,69043.0,65400.0,2050.0,,1435.0,,7370.0,52782.0,49156.0,1601.0,,7295.0,,4120.0,87139.0,71565.0,3904.0,,11129.0,,4648.0,79977.0,77019.0,,,2220.0
5405352955,919054,Новосибирск,,48816.0,,,,0.0,0.0,,48816.0,,,,0.0,0.0,,48816.0,,,,2626.0,140.0,,48816.0,,,,818.0,-793.0,,47490.0,118632.0,154354.0,,12958.0,25270.0,,312679.0,,,,4314.0,2492.0
5050083192,4885663,Щёлково,,18372.0,98660.0,106286.0,755.0,1267.0,-128.0,,22312.0,216277.0,210370.0,1223.0,732.0,3825.0,,28776.0,153907.0,149794.0,672.0,595.0,1641.0,,27464.0,147716.0,143425.0,527.0,843.0,2062.0,,21989.0,72198.0,68101.0,663.0,644.0,2606.0,,25566.0,84299.0,77786.0,973.0,1569.0,3630.0
272020170,1644770,Уфа,,8863.0,920449.0,915834.0,-450.0,,2171.0,,12901.0,1232425.0,1229151.0,-368.0,,1475.0,,18883.0,1135090.0,1132123.0,-520.0,,1923.0,,14522.0,1276027.0,1267686.0,-781.0,,3121.0,,5957.0,515782.0,509486.0,-453.0,,1793.0,,3512.0,349019.0,341041.0,-350.0,,910.0
7112500727,1920095,Богородицк,,10940.0,1650239.0,1517141.0,-12923.0,2798.0,41783.0,,13078.0,1400364.0,1316402.0,-10837.0,,21198.0,,3411.0,918239.0,839261.0,-4560.0,57.0,14093.0,,11032.0,1370027.0,1279393.0,-7082.0,3399.0,27689.0,,18256.0,889721.0,857122.0,-4630.0,7213.0,15997.0,,6974.0,471119.0,416794.0,-2257.0,2765.0,5484.0
7721620684,3097680,Коломна,,27613.0,2685773.0,2395880.0,-57563.0,6745.0,186008.0,,17998.0,1062813.0,1005446.0,-15220.0,6626.0,11709.0,,3645.0,152370.0,140692.0,-1187.0,4766.0,28.0,,5559.0,497271.0,490081.0,-1390.0,3044.0,98.0,,4375.0,571386.0,571236.0,-1244.0,644.0,341.0,,365.0,336382.0,334418.0,-416.0,186.0,643.0
7727818320,8167084,Москва,,,472788.0,314003.0,-11.0,,31.0,,,267907.0,174785.0,-10.0,,50.0,,,144186.0,82001.0,-5.0,,21.0,,,,,,,0.0,,,,,,,,,,,,,,
7813105556,4970631,Санкт-Петербург,,513.0,129986.0,129479.0,-2234.0,1699.0,452.0,,788.0,185234.0,174538.0,1860.0,1218.0,6390.0,,1073.0,182476.0,179440.0,774.0,166.0,2535.0,,842.0,202708.0,199951.0,658.0,,2459.0,,446.0,234102.0,187171.0,-5208.0,,18492.0,,203.0,280843.0,237737.0,,,20160.0
2722071621,9914597,Хабаровск,,13245.0,454072.0,416629.0,2517.0,,10067.0,,10296.0,289162.0,281490.0,1475.0,,5975.0,,9663.0,266328.0,216980.0,-5852.0,,23409.0,,10342.0,306826.0,237499.0,-10585.0,,40660.0,,6540.0,336945.0,260886.0,-2072.0,,22291.0,,12458.0,106912.0,110354.0,,,-10978.0
2301093108,9972586,Анапа,,225050.0,1640986.0,1521512.0,-5278.0,20545.0,-247.0,,153585.0,863299.0,786480.0,-3731.0,6472.0,14904.0,,8722.0,824619.0,760541.0,-4889.0,,19547.0,,2943.0,249393.0,216639.0,-857.0,,4377.0,,2674.0,244902.0,227053.0,-4420.0,,-10165.0,,1563.0,175807.0,160195.0,-1444.0,,5433.0
6345020440,2167783,Сызрань,,16049.0,255016.0,239093.0,3186.0,1430.0,12183.0,,12679.0,187000.0,184016.0,1858.0,208.0,3065.0,,15528.0,253382.0,208099.0,0.0,0.0,110.0,,13861.0,182246.0,145603.0,-1.0,12.0,86.0,,5056.0,152916.0,130263.0,-43.0,76.0,173.0,,191.0,139013.0,75472.0,-7.0,13.0,27.0
6319726246,4368196,Самара,,6802.0,114722.0,105712.0,1644.0,135.0,5224.0,,9592.0,63701.0,60380.0,15.0,,2626.0,,10037.0,66442.0,51096.0,-287.0,,210.0,,134.0,74854.0,74805.0,-10.0,,39.0,,881.0,66938.0,66873.0,-13.0,,52.0,,1171.0,40642.0,40438.0,-41.0,,163.0
5401958488,9543773,Новосибирск,67.0,1565.0,637364.0,618361.0,-2417.0,0.0,8335.0,,2538.0,426613.0,416176.0,-699.0,2016.0,1567.0,,4382.0,298842.0,287443.0,-526.0,1895.0,2105.0,,584.0,146207.0,137994.0,-448.0,163.0,1841.0,,88.0,53716.0,48084.0,-438.0,,1711.0,,203.0,78655.0,72833.0,-365.0,,1456.0
7817086939,10983604,Санкт-Петербург,,7120.0,171586.0,128785.0,-4086.0,,11514.0,,7417.0,109418.0,72887.0,-3021.0,,9381.0,,7649.0,83440.0,60188.0,-1556.0,,3495.0,,8009.0,188236.0,142849.0,-8504.0,,19318.0,,8767.0,44755.0,41275.0,2672.0,52.0,-12422.0,,9803.0,147877.0,105614.0,-4710.0,1102.0,17174.0
3257082579,11799268,Брянск,,128.0,148845.0,121294.0,-11134.0,,19274.0,,,176268.0,71792.0,-1496.0,,102707.0,,,72868.0,43878.0,-371.0,,28395.0,,,,,,,0.0,,,,,,,,,,,,,,
9718193161,11856128,Москва,,0.0,0.0,0.0,-46.0,,-16913.0,,117.0,32944.0,30675.0,-130.0,,278.0,,192.0,137689.0,129964.0,-520.0,,2078.0,,,,,,,0.0,,,,,,,,,,,,,,
7724226855,2263856,Москва,,24345.0,182059.0,178370.0,144.0,264.0,574.0,,20324.0,139921.0,137346.0,273.0,132.0,1092.0,,24531.0,200018.0,201068.0,21.0,,81.0,,1248.0,204457.0,202206.0,225.0,,899.0,,749.0,168792.0,164615.0,795.0,,3178.0,,1841.0,215506.0,212904.0,453.0,,1811.0
5048031655,8141985,Чехов,,33.0,0.0,195.0,-288.0,,87.0,,50.0,11227.0,14742.0,-954.0,,-3861.0,,1393.0,30405.0,29113.0,-267.0,0.0,567.0,,1751.0,213114.0,211165.0,2156.0,44.0,-1026.0,,2322.0,227990.0,213690.0,2799.0,170.0,10956.0,,376.0,147932.0,139550.0,1526.0,280.0,6161.0
264067223,8168755,Уфа,,3874.0,38741.0,36395.0,162.0,0.0,648.0,,4413.0,65066.0,64417.0,91.0,59.0,365.0,,5883.0,49766.0,49427.0,84.0,,336.0,,7350.0,44794.0,40492.0,76.0,,235.0,,4751.0,60289.0,64972.0,46.0,,184.0,,11542.0,82541.0,82404.0,30.0,,15.0
7718973457,8434653,Москва,,43710.0,169501.0,130087.0,-1825.0,,7201.0,,25273.0,227139.0,190752.0,-1649.0,,6551.0,,5932.0,191377.0,157821.0,-1452.0,,5589.0,,5006.0,168018.0,135868.0,-1262.0,,5036.0,,200.0,84174.0,82153.0,-210.0,,415.0,,978.0,357398.0,327962.0,-3199.0,,12763.0
3120013159,3947789,Шебекино,,496.0,113951.0,97111.0,,,-4735.0,,1223.0,99973.0,80141.0,,,-5435.0,,2043.0,178681.0,141101.0,,,59.0,,2945.0,314414.0,267988.0,,,10272.0,,3720.0,120666.0,95844.0,,,-292.0,,784.0,223447.0,200497.0,,,-494.0
3849029855,7960016,Иркутск,,18678.0,75027.0,49331.0,-945.0,1280.0,822.0,,23719.0,182144.0,167247.0,-600.0,1004.0,455.0,,9785.0,93867.0,84076.0,-739.0,325.0,1674.0,,3793.0,19806.0,12501.0,467.0,,-1989.0,,19.0,68726.0,54554.0,-313.0,,1265.0,,94.0,21375.0,6310.0,-90.0,,3615.0
1327022163,8624671,Москва,,42845.0,1798551.0,1709447.0,-5351.0,6706.0,14920.0,,35322.0,2699945.0,2623837.0,-7527.0,1520.0,23335.0,,27937.0,1449163.0,1396061.0,-4807.0,219.0,17711.0,,26102.0,987498.0,960557.0,-3182.0,615.0,10338.0,,337.0,124371.0,112320.0,-508.0,169.0,697.0,,516.0,139721.0,103666.0,-781.0,450.0,2811.0
7727337232,10508662,Москва,,91.0,254883.0,117396.0,16272.0,,127979.0,,16.0,242429.0,134694.0,15663.0,,95276.0,,49.0,209720.0,96140.0,15738.0,,99516.0,,89.0,199404.0,103951.0,12456.0,,81650.0,,171.0,102368.0,49021.0,5641.0,,47215.0,,337.0,144961.0,54943.0,7024.0,,82060.0
7456007326,2188393,Магнитогорск,,0.0,38913.0,36827.0,0.0,,-461.0,,1939.0,27848.0,26704.0,-115.0,,-4.0,,4054.0,14517.0,7147.0,0.0,,-447.0,,6169.0,26183.0,17436.0,-52.0,,182.0,,,30947.0,23914.0,-61.0,,178.0,,,11825.0,11116.0,-47.0,,187.0
2404016899,8338431,Березовский,,7904.0,161752.0,140936.0,3141.0,3842.0,12062.0,,7885.0,423472.0,412874.0,3437.0,2370.0,13493.0,,12273.0,290617.0,274507.0,2645.0,2683.0,8921.0,,7842.0,155082.0,162695.0,964.0,757.0,5347.0,,6983.0,113278.0,109041.0,1119.0,746.0,5887.0,,7258.0,71465.0,60015.0,1367.0,1061.0,4983.0
4632126735,3533465,Курск,,1708.0,107208.0,94736.0,-589.0,5051.0,38.0,,228.0,225383.0,208726.0,-2952.0,,8391.0,,131.0,114620.0,103176.0,-1131.0,,436.0,,971.0,244418.0,227925.0,-1486.0,,-1956.0,,2389.0,170502.0,170433.0,-7.0,,-2828.0,,1503.0,328610.0,320313.0,-1267.0,,3539.0
3811159397,1601600,Иркутск,,240669.0,345603.0,316391.0,15200.0,,32890.0,,60592.0,282616.0,237332.0,4429.0,,18275.0,,19871.0,140015.0,133739.0,2068.0,,2154.0,,15263.0,186358.0,146390.0,5431.0,,33716.0,,5938.0,87069.0,79265.0,4502.0,,3133.0,,34.0,92437.0,69595.0,2603.0,,19050.0
9723132647,11737628,Москва,,14460.0,60161.0,50827.0,-642.0,657.0,2568.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5007048730,3814273,Дмитров,,0.0,1106.0,1346.0,51.0,,-1638.0,,292.0,2415.0,6771.0,495.0,,-7399.0,,292.0,37496.0,33874.0,1125.0,,2497.0,,292.0,28707.0,30322.0,861.0,,-2476.0,,292.0,28187.0,26809.0,897.0,,481.0,,204.0,23842.0,22777.0,715.0,,350.0
7734669729,1008267,Москва,,731.0,105120.0,104295.0,333.0,6.0,3694.0,,634.0,222186.0,194510.0,5900.0,,24939.0,,396.0,327427.0,325573.0,1185.0,,2675.0,,393.0,238335.0,232544.0,1253.0,,5143.0,,341.0,126034.0,108429.0,-758.0,0.0,3334.0,,13.0,20065.0,5958.0,-815.0,1135.0,3261.0
7813497720,5261784,Санкт-Петербург,,1074.0,247192.0,239003.0,1731.0,,6923.0,,2783.0,402384.0,394042.0,1668.0,,6674.0,,6150.0,222065.0,216759.0,1018.0,,4074.0,,7695.0,329896.0,324729.0,999.0,,3996.0,,8597.0,255476.0,251281.0,817.0,109.0,3269.0,,,100462.0,35576.0,12950.0,1.0,51794.0
7106047347,9784713,Тула,,134579.0,1517199.0,1188466.0,-55389.0,1311.0,208408.0,,52063.0,1890168.0,1493590.0,-65957.0,2507.0,262687.0,,14889.0,579670.0,509255.0,-6224.0,4306.0,24043.0,,14958.0,552157.0,503304.0,-3647.0,3096.0,13950.0,,16040.0,263349.0,221294.0,-3052.0,1655.0,11824.0,,15315.0,173891.0,133060.0,-3630.0,1762.0,14423.0
2311264232,10766871,Краснодар,,8720.0,78437.0,60477.0,-813.0,2502.0,7732.0,,19710.0,178326.0,148509.0,-1879.0,2246.0,1387.0,,23194.0,67233.0,62475.0,-1376.0,,-18487.0,,31828.0,175213.0,183963.0,-1998.0,,-30529.0,,2292.0,118838.0,87353.0,-1014.0,,15450.0,,1418.0,145892.0,130386.0,-1486.0,,198.0
6330071000,9653951,Новокуйбышевск,,8527.0,139699.0,126764.0,-992.0,389.0,2522.0,,12437.0,194481.0,184528.0,-1830.0,,3289.0,,16402.0,127986.0,112735.0,-896.0,240.0,2630.0,,2778.0,91041.0,84227.0,-619.0,208.0,2183.0,,634.0,86198.0,80504.0,-390.0,,1209.0,,360.0,50674.0,47006.0,-501.0,,1725.0
3460081614,11706234,Волгоград,,0.0,107312.0,96441.0,-976.0,2200.0,3880.0,,43.0,40428.0,36426.0,-197.0,9.0,1591.0,,82.0,38755.0,31865.0,-347.0,,3064.0,,121.0,,,,,-2902.0,,,,,,,,,,,,,,
2301097335,10706242,Анапа,,107.0,67227.0,51762.0,581.0,,15661.0,,139.0,178082.0,182149.0,1578.0,,-2992.0,,116.0,53733.0,58948.0,763.0,,-2927.0,,201.0,91665.0,50548.0,1027.0,,43386.0,,287.0,71095.0,67307.0,4870.0,,236.0,,372.0,145605.0,137135.0,1062.0,,7579.0
7728437889,10750190,Москва,,63.0,345786.0,339223.0,642.0,,5781.0,,157.0,176427.0,174879.0,273.0,,1081.0,,,14342.0,8235.0,1976.0,,-8336.0,,,7499.0,3961.0,-219.0,,868.0,,,39088.0,35320.0,610.0,,2439.0,,,78794.0,77581.0,176.0,,704.0
9715223410,9467612,Москва,,28612.0,1062102.0,928139.0,-48553.0,19463.0,16666.0,,3762.0,433743.0,399997.0,-2473.0,9758.0,4558.0,,3.0,251251.0,224066.0,-1436.0,2230.0,5076.0,,21.0,220330.0,193172.0,-1325.0,2744.0,4042.0,,39.0,99580.0,81809.0,-373.0,408.0,908.0,,56.0,99845.0,88139.0,-607.0,,1856.0
7810828557,4776011,Санкт-Петербург,,9.0,0.0,80.0,,,1.0,,37.0,144.0,28.0,,,-128137.0,,84.0,122.0,67.0,589.0,,-115499.0,,23011.0,6517.0,6355.0,-30.0,,65.0,,20453.0,,,-1463.0,,2651.0,,189.0,,,-102.0,,388.0
5027294565,11551073,Люберцы,,43.0,8434.0,8106.0,66.0,0.0,194.0,,106.0,76536.0,71944.0,918.0,0.0,3674.0,,171.0,152128.0,-146195.0,1187.0,0.0,4746.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,
5405974032,9689516,Новосибирск,,1719.0,16268.0,14968.0,123.0,,492.0,,8776.0,104413.0,216525.0,67.0,,267.0,,31102.0,887106.0,828676.0,11474.0,7219.0,33205.0,,64126.0,600772.0,548689.0,6869.0,4273.0,35902.0,,31315.0,274211.0,273608.0,1396.0,2340.0,5948.0,,28486.0,347608.0,330022.0,2472.0,4531.0,7687.0
7720363508,10038882,Москва,,229678.0,1294878.0,96.0,-846.0,,5254.0,,205686.0,1752076.0,272.0,-3605.0,,14420.0,,36243.0,1181485.0,100.0,-1820.0,0.0,7333.0,,,473338.0,4355.0,-1861.0,47.0,9570.0,,,83016.0,27615.0,-300.0,,1875.0,,,236590.0,4963.0,-321.0,,736.0
2465347111,11852677,Красноярск,,,171371.0,160909.0,1081.0,,9301.0,,,108167.0,91487.0,1092.0,,15532.0,,,3990.0,13866.0,881.0,,-10782.0,,,,,,,0.0,,,,,,,,,,,,,,
1327032027,10565277,Саранск,,28588.0,29916.0,26721.0,-557.0,275.0,2227.0,,25669.0,95665.0,85342.0,-2029.0,,8116.0,,13316.0,49601.0,46584.0,-581.0,,2325.0,,1472.0,24773.0,23698.0,-202.0,,809.0,,,26403.0,25320.0,205.0,,819.0,,,10226.0,9759.0,87.0,,347.0
5609174475,9042042,Оренбург,,34282.0,572691.0,543325.0,-4005.0,1865.0,11994.0,,29052.0,167106.0,127701.0,-1232.0,,3278.0,,19764.0,464764.0,444643.0,-1446.0,146.0,9295.0,,4270.0,125458.0,100606.0,-137.0,1460.0,406.0,,201.0,11412.0,8182.0,-30.0,2908.0,284.0,,240.0,87826.0,83710.0,-124.0,,497.0
7723596596,3029634,Москва,,62626.0,959940.0,670184.0,-27278.0,0.0,116910.0,,22001.0,963816.0,709161.0,-24596.0,0.0,89742.0,,11439.0,564383.0,440708.0,-9267.0,0.0,35433.0,,11014.0,652431.0,467173.0,-10083.0,18.0,27684.0,,12740.0,234234.0,75688.0,-412.0,1.0,-1433.0,,5278.0,329215.0,136892.0,-12866.0,0.0,49355.0
5836898185,11851084,Пенза,,612.0,185243.0,159706.0,2065.0,529.0,22665.0,,467.0,51963.0,47625.0,527.0,,4434.0,,,30529.0,25031.0,252.0,,5210.0,,,,,,,0.0,,,,,,,,,,,,,,
4823056743,7819938,Липецк,,295.0,654056.0,653669.0,-77.0,,310.0,,1.0,191596.0,191390.0,-41.0,,165.0,,0.0,48125.0,48117.0,-2.0,,6.0,,0.0,731272.0,730939.0,-67.0,,266.0,,8395.0,298261.0,297629.0,,,632.0,,6364.0,27269.0,27305.0,,,-36.0
4823035581,5452542,Липецк,,70861.0,66197.0,17230.0,-3920.0,,35279.0,,86978.0,16516.0,8054.0,,,-24644.0,,188888.0,3662.0,1962.0,,,-3997.0,,229199.0,6200.0,4113.0,,,-591759.0,,376304.0,179461.0,304341.0,0.0,0.0,-189287.0,,545710.0,,,-36.0,2219.0,132.0
7729565410,3293836,Москва,,242.0,16922.0,16424.0,-41.0,,171.0,,,4364.0,4130.0,-22.0,,89.0,,48.0,3075.0,1139.0,-185.0,,1673.0,,628.0,46969.0,46457.0,-70.0,,282.0,,1689.0,278699.0,275246.0,-311.0,,1246.0,,1843.0,151956.0,150702.0,-216.0,,866.0
7840065221,10187006,Санкт-Петербург,,5222.0,932815.0,926491.0,1508.0,0.0,4910.0,,7365.0,1119082.0,1091944.0,3204.0,31.0,22730.0,,9258.0,723501.0,705290.0,3539.0,112.0,8990.0,,13956.0,272027.0,261446.0,1990.0,,7958.0,,3933.0,161564.0,165141.0,518.0,,-4969.0,,2127.0,113496.0,111301.0,272.0,,1089.0
2320185883,4079968,Уфа,,16558.0,,,,,,,16558.0,,,,,,,16558.0,505621.0,505060.0,-51.0,,197.0,,22235.0,,,,,0.0,,,,,,,,,,,,,,
4345460831,10089283,Киров,,61901.0,209393.0,196040.0,-561.0,1953.0,5843.0,,59805.0,284728.0,260437.0,-2525.0,472.0,20324.0,,11041.0,137623.0,126617.0,-1094.0,78.0,3532.0,,10977.0,142889.0,127961.0,-1431.0,328.0,9732.0,,5588.0,173342.0,154378.0,-2060.0,986.0,8032.0,,4951.0,88212.0,75247.0,-1305.0,17.0,7481.0
4825098509,8515734,Липецк,,,74206.0,72520.0,345.0,,1267.0,,,57427.0,56593.0,150.0,,599.0,,,38066.0,37490.0,122.0,,394.0,,,40641.0,40044.0,131.0,,414.0,,,38810.0,38206.0,105.0,,418.0,,,22290.0,21936.0,69.0,,228.0
5914019028,4206569,Добрянка,,2111.0,265757.0,223486.0,5110.0,3266.0,-35274.0,,2248.0,214300.0,154501.0,-158.0,880.0,93.0,,2818.0,222181.0,142640.0,-8732.0,1309.0,34444.0,,2676.0,191600.0,165816.0,-142.0,1750.0,134.0,,2986.0,300353.0,239618.0,-7384.0,81.0,24459.0,,,196506.0,178471.0,597.0,,-2852.0
1501028834,6753156,Владикавказ,,0.0,145.0,109.0,5.0,,31.0,,0.0,13052.0,12095.0,,,957.0,,0.0,12279.0,3283.0,,,8996.0,,0.0,10380.0,1345.0,,,7251.0,,487.0,62993.0,52527.0,,,-3637.0,,916.0,16706.0,23301.0,,,-8959.0
7727813770,8122119,Москва,,25292.0,1376308.0,1165205.0,-22406.0,,83995.0,,32493.0,1562832.0,1496737.0,-13379.0,,36686.0,,19199.0,1298927.0,1250461.0,-8307.0,,23659.0,,23632.0,606443.0,584572.0,-2557.0,,8039.0,,25239.0,352011.0,332038.0,-1356.0,,6351.0,,16752.0,482658.0,462804.0,-2064.0,,7879.0
4825086937,1134308,Липецкий,,79364.0,1445094.0,1420337.0,-34059.0,,133520.0,,33007.0,1810293.0,1634155.0,-36803.0,,143803.0,,35303.0,1643959.0,1614472.0,-6720.0,,23008.0,,30055.0,1997159.0,1741453.0,-51140.0,,201762.0,,30781.0,937956.0,885365.0,-12169.0,316.0,47473.0,,8009.0,646649.0,620220.0,-6388.0,,24462.0
4401170832,9716926,Кострома,,,440.0,329.0,6.0,,94.0,,,4488.0,4069.0,45.0,,362.0,,,6348.0,-6271.0,-60.0,,137.0,,,4907.0,-4656.0,-56.0,,307.0,,,6244.0,6484.0,,,-240.0,,,3854.0,4544.0,,,-690.0
6325048334,2854578,Сызрань,,,46257.0,44266.0,351.0,,1408.0,,,69041.0,58789.0,1577.0,,6307.0,,,18262.0,16718.0,233.0,,933.0,,,17735.0,16622.0,124.0,,497.0,,,28584.0,26071.0,468.0,,1874.0,,,19793.0,19138.0,108.0,,434.0
7718311541,8973989,Москва,,970.0,899732.0,881347.0,-624.0,,1659.0,,1903.0,1637001.0,1599329.0,-5987.0,,23769.0,,3718.0,434129.0,401591.0,-1259.0,,5016.0,,5699.0,1132898.0,1097134.0,-2102.0,,8033.0,,8380.0,1037177.0,816110.0,-1827.0,,7218.0,,8749.0,444330.0,435204.0,-1038.0,,4149.0
9717108808,11732964,Москва,,511.0,0.0,711.0,0.0,0.0,2.0,,810.0,9451.0,9037.0,60.0,20.0,6577.0,,,136582.0,135199.0,35.0,16.0,39.0,,,,,,,0.0,,,,,,,,,,,,,,
6950119541,1057261,Тверь,1.0,32859.0,38113.0,35780.0,-409.0,,1047.0,2.0,45138.0,42850.0,40573.0,-455.0,,1806.0,3.0,18645.0,42191.0,40736.0,-174.0,,696.0,4.0,11702.0,27218.0,23822.0,49.0,,278.0,6.0,2755.0,31834.0,23403.0,-78.0,0.0,240.0,,2647.0,21334.0,12961.0,43.0,19.0,190.0
2318025882,1880178,Липецк,,511.0,250178.0,248506.0,284.0,,781.0,,690.0,113583.0,112834.0,246.0,,543.0,,730.0,189669.0,188348.0,243.0,,209.0,,942.0,313897.0,313299.0,263.0,,194.0,,45.0,317473.0,311101.0,-251.0,,354.0,,91.0,175125.0,162350.0,-214.0,,239.0
